日期,訂單編號,會員編號,商品分類,商品名稱,結帳金額,付款方式
2026-04-30 03:20,SA-689590,M01303,3C家電,LG 掃地機器人,14840,LinePay
2026-04-17 07:08,SA-125840,M00486,服飾配件,G-Shock 經典運動錶,2887,超商貨到付款
2026-04-17 15:25,SA-517895,M00848,3C家電,iPhone 15 Pro,35187,LinePay
2026-04-12 03:59,SA-523458,M00836,美妝保養,蘭蔻 極光水,3440,街口支付
2026-04-09 15:44,SA-632426,M01150,3C家電,iPhone 15 Pro,35214,超商貨到付款
2026-04-17 20:20,SA-715733,M01131,美妝保養,SK-II 青春露,5797,信用卡
2026-04-20 22:43,SA-200976,M00060,3C家電,Apple Watch S9,12769,信用卡
2026-04-20 20:30,SA-688529,M00548,生活居家,TOTO 溫水洗淨便座,9068,信用卡
2026-04-25 08:29,SA-672582,M00340,母嬰用品,明治 金選奶粉,704,街口支付
2026-04-07 06:18,SA-580793,M00830,美妝保養,蘭蔻 極光水,3352,信用卡
2026-04-27 03:39,SA-871462,M00766,服飾配件,Levi's 501牛仔褲,3741,超商貨到付款
2026-04-01 22:53,SA-291026,M01236,3C家電,iPhone 15 Pro,36545,LinePay
2026-04-16 07:19,SA-740043,M00130,母嬰用品,Joie 輕量雙向推車,6734,街口支付
2026-04-24 06:44,SA-123334,M01273,服飾配件,G-Shock 經典運動錶,3180,信用卡
2026-04-16 18:13,SA-114898,M00708,母嬰用品,Joie 輕量雙向推車,6327,信用卡
2026-04-29 00:58,SA-278038,M01301,3C家電,Nintendo Switch,9592,信用卡
2026-04-08 20:34,SA-362534,M01028,母嬰用品,Joie 輕量雙向推車,6319,超商貨到付款
2026-04-19 18:53,SA-485059,M01171,生活居家,3M 淨水器濾心,2265,街口支付
2026-04-13 21:00,SA-869699,M00138,母嬰用品,幫寶適 一級幫紙尿褲(箱),1456,ATM轉帳
2026-04-08 14:15,SA-118733,M00880,美妝保養,雅詩蘭黛 小棕瓶,4010,超商貨到付款
2026-04-04 09:23,SA-427661,M00365,生活居家,宜得利 N-COOL涼感床墊,1197,街口支付
2026-04-02 19:58,SA-315215,M00101,美妝保養,理膚寶水 B5全面修復霜,805,超商貨到付款
2026-04-28 03:30,SA-610746,M01061,美妝保養,SK-II 青春露,6019,信用卡
2026-04-14 23:09,SA-343869,M01073,服飾配件,Ray-Ban 飛行員太陽眼鏡,5477,超商貨到付款
2026-04-09 19:01,SA-636309,M00989,美妝保養,雅詩蘭黛 小棕瓶,4036,超商貨到付款
2026-04-02 14:18,SA-746858,M01206,美妝保養,雅詩蘭黛 小棕瓶,4190,超商貨到付款
2026-04-01 02:26,SA-831357,M01281,生活居家,3M 淨水器濾心,2451,信用卡
2026-04-12 19:16,SA-561340,M00176,美妝保養,理膚寶水 B5全面修復霜,851,街口支付
2026-04-26 08:46,SA-610713,M01098,服飾配件,Uniqlo 極暖發熱衣,741,LinePay
2026-04-15 07:49,SA-293686,M01468,服飾配件,Nike Air Force 1,3183,LinePay
2026-04-04 00:32,SA-365682,M00813,美妝保養,資生堂 百優精純乳霜,2791,信用卡
2026-04-13 18:24,SA-558815,M00665,美妝保養,理膚寶水 B5全面修復霜,824,超商貨到付款
2026-04-11 17:41,SA-163095,M00171,服飾配件,Levi's 501牛仔褲,3734,信用卡
2026-04-30 03:19,SA-478856,M00108,生活居家,3M 淨水器濾心,2487,超商貨到付款
2026-04-29 00:37,SA-485648,M00401,母嬰用品,貝親 寬口玻璃奶瓶,553,街口支付
2026-04-25 14:37,SA-280457,M00801,美妝保養,雅詩蘭黛 小棕瓶,3876,信用卡
2026-04-12 21:02,SA-565200,M00978,3C家電,Dyson 吹風機,13638,LinePay
2026-04-07 05:52,SA-832184,M01225,服飾配件,Uniqlo 極暖發熱衣,733,信用卡
2026-04-27 12:43,SA-824834,M00447,母嬰用品,貝親 寬口玻璃奶瓶,528,信用卡
2026-04-30 11:41,SA-914238,M00692,生活居家,TOTO 溫水洗淨便座,9172,信用卡
2026-04-24 10:45,SA-124954,M01311,3C家電,Sony 降噪耳機,10863,LinePay
2026-04-21 07:26,SA-105489,M00840,美妝保養,資生堂 百優精純乳霜,2783,信用卡
2026-04-05 02:59,SA-385824,M01401,美妝保養,蘭蔻 極光水,3370,超商貨到付款
2026-04-10 07:42,SA-836282,M00601,美妝保養,蘭蔻 極光水,3265,信用卡
2026-04-16 16:25,SA-347863,M01401,服飾配件,Uniqlo 極暖發熱衣,753,信用卡
2026-04-09 03:52,SA-607492,M00899,服飾配件,Levi's 501牛仔褲,3764,信用卡
2026-04-20 06:37,SA-845814,M00763,美妝保養,SK-II 青春露,6249,LinePay
2026-04-15 01:31,SA-613499,M01469,3C家電,LG 掃地機器人,15195,超商貨到付款
2026-04-26 10:02,SA-626067,M00740,服飾配件,Levi's 501牛仔褲,3843,信用卡
2026-04-09 02:04,SA-208288,M01197,美妝保養,理膚寶水 B5全面修復霜,819,信用卡
2026-04-26 23:44,SA-169196,M00707,美妝保養,理膚寶水 B5全面修復霜,814,LinePay
2026-04-01 02:33,SA-499105,M00228,美妝保養,資生堂 百優精純乳霜,2633,街口支付
2026-04-22 14:33,SA-787227,M01194,3C家電,Dyson 吹風機,13201,信用卡
2026-04-16 10:50,SA-883614,M00536,服飾配件,Nike Air Force 1,3174,街口支付
2026-04-18 03:18,SA-206700,M01382,生活居家,舒潔 抽取式衛生紙(箱),870,ATM轉帳
2026-04-10 04:29,SA-120450,M00805,3C家電,iPhone 15 Pro,36059,信用卡
2026-04-08 11:12,SA-100239,M01180,生活居家,TOTO 溫水洗淨便座,9613,信用卡
2026-04-22 02:02,SA-817794,M01157,服飾配件,Ray-Ban 飛行員太陽眼鏡,5480,ATM轉帳
2026-04-25 10:13,SA-947251,M01240,3C家電,Dyson 吹風機,13236,LinePay
2026-04-18 21:16,SA-700679,M00962,3C家電,Apple Watch S9,13326,信用卡
2026-04-03 17:07,SA-479685,M01254,生活居家,宜得利 N-COOL涼感床墊,1191,超商貨到付款
2026-04-25 06:38,SA-455694,M00153,生活居家,TOTO 溫水洗淨便座,9558,LinePay
2026-04-18 22:23,SA-647592,M01151,美妝保養,雅詩蘭黛 小棕瓶,3880,信用卡
2026-04-22 02:30,SA-576939,M00085,美妝保養,資生堂 百優精純乳霜,2584,信用卡
2026-04-25 17:07,SA-127090,M00548,美妝保養,SK-II 青春露,5792,街口支付
2026-04-26 02:23,SA-312267,M01174,美妝保養,理膚寶水 B5全面修復霜,805,ATM轉帳
2026-04-28 14:23,SA-338150,M00170,3C家電,Dyson 吹風機,14408,街口支付
2026-04-25 08:26,SA-479018,M00721,生活居家,無印良品 PP收納盒,417,信用卡
2026-04-18 10:54,SA-714484,M01325,美妝保養,資生堂 百優精純乳霜,2687,信用卡
2026-04-11 14:36,SA-257928,M00831,3C家電,Apple Watch S9,12902,LinePay
2026-04-04 12:36,SA-758948,M00307,3C家電,Nintendo Switch,8835,信用卡
2026-04-04 02:29,SA-759815,M01476,美妝保養,理膚寶水 B5全面修復霜,868,街口支付
2026-04-27 02:01,SA-542516,M00784,母嬰用品,貝親 寬口玻璃奶瓶,563,超商貨到付款
2026-04-12 03:28,SA-740979,M00646,3C家電,LG 掃地機器人,15263,街口支付
2026-04-29 07:02,SA-767889,M00403,3C家電,Nintendo Switch,9170,街口支付
2026-04-16 11:45,SA-279927,M00222,3C家電,Dyson 吹風機,13957,LinePay
2026-04-28 06:51,SA-990446,M01054,服飾配件,Nike Air Force 1,3363,LinePay
2026-04-12 23:54,SA-220996,M00568,母嬰用品,Joie 輕量雙向推車,6570,LinePay
2026-04-16 21:07,SA-198039,M00964,3C家電,Dyson 吹風機,14598,LinePay
2026-04-13 11:39,SA-560985,M00980,服飾配件,Levi's 501牛仔褲,3849,超商貨到付款
2026-04-01 09:22,SA-730550,M00072,美妝保養,SK-II 青春露,6120,信用卡
2026-04-10 13:41,SA-250396,M01047,美妝保養,SK-II 青春露,5959,LinePay
2026-04-05 04:31,SA-937302,M00131,美妝保養,蘭蔻 極光水,3520,LinePay
2026-04-26 14:11,SA-262177,M01163,美妝保養,雅詩蘭黛 小棕瓶,3810,信用卡
2026-04-08 10:58,SA-387933,M01372,3C家電,Dyson 吹風機,14475,信用卡
2026-04-19 06:31,SA-565240,M01301,服飾配件,Uniqlo 極暖發熱衣,735,LinePay
2026-04-09 17:29,SA-868154,M00479,服飾配件,Nike Air Force 1,3281,街口支付
2026-04-11 04:40,SA-230699,M00543,服飾配件,Nike Air Force 1,3136,信用卡
2026-04-06 19:42,SA-927911,M01475,服飾配件,Levi's 501牛仔褲,3752,超商貨到付款
2026-04-20 10:39,SA-970796,M00062,美妝保養,蘭蔻 極光水,3496,街口支付
2026-04-24 11:14,SA-612950,M01248,美妝保養,蘭蔻 極光水,3576,ATM轉帳
2026-04-13 03:17,SA-787033,M01426,生活居家,舒潔 抽取式衛生紙(箱),878,信用卡
2026-04-16 20:38,SA-465989,M00707,3C家電,iPhone 15 Pro,36488,超商貨到付款
2026-04-25 22:40,SA-682232,M01323,保健食品,白蘭氏 雙認證雞精(盒),1246,LinePay
2026-04-25 12:19,SA-744018,M00423,母嬰用品,貝親 寬口玻璃奶瓶,540,LinePay
2026-04-01 02:12,SA-399385,M01205,生活居家,宜得利 N-COOL涼感床墊,1231,街口支付
2026-04-30 22:42,SA-348458,M01004,生活居家,宜得利 N-COOL涼感床墊,1181,LinePay
2026-04-20 10:54,SA-663855,M01435,服飾配件,G-Shock 經典運動錶,3033,信用卡
2026-04-27 14:28,SA-942991,M00342,3C家電,Apple Watch S9,13163,街口支付
2026-04-24 10:19,SA-978553,M00308,生活居家,舒潔 抽取式衛生紙(箱),884,信用卡
2026-04-13 15:12,SA-965703,M00042,服飾配件,Nike Air Force 1,3118,信用卡
2026-04-28 20:19,SA-685937,M01193,美妝保養,SK-II 青春露,6026,信用卡
2026-04-30 20:49,SA-491928,M00349,生活居家,宜得利 N-COOL涼感床墊,1164,LinePay
2026-04-13 07:23,SA-536925,M00685,生活居家,舒潔 抽取式衛生紙(箱),870,LinePay
2026-04-09 08:54,SA-942847,M01353,3C家電,LG 掃地機器人,14346,ATM轉帳
2026-04-04 10:16,SA-455795,M01099,3C家電,LG 掃地機器人,14641,LinePay
2026-04-12 09:06,SA-421898,M00261,生活居家,TOTO 溫水洗淨便座,9491,ATM轉帳
2026-04-15 08:00,SA-698261,M00400,服飾配件,Ray-Ban 飛行員太陽眼鏡,5294,信用卡
2026-04-03 13:20,SA-147940,M01359,3C家電,iPhone 15 Pro,33309,信用卡
2026-04-25 10:33,SA-754841,M00309,3C家電,iPhone 15 Pro,35556,信用卡
2026-04-29 10:54,SA-386878,M01134,保健食品,娘家 益生菌,1098,LinePay
2026-04-30 23:45,SA-839057,M00620,美妝保養,資生堂 百優精純乳霜,2667,信用卡
2026-04-18 12:00,SA-912573,M01300,服飾配件,Levi's 501牛仔褲,3719,信用卡
2026-04-13 03:39,SA-962376,M00016,服飾配件,Levi's 501牛仔褲,3899,街口支付
2026-04-09 02:44,SA-207755,M00209,美妝保養,理膚寶水 B5全面修復霜,863,LinePay
2026-04-02 11:42,SA-807754,M00062,美妝保養,SK-II 青春露,6034,信用卡
2026-04-04 01:47,SA-931170,M00148,服飾配件,Uniqlo 極暖發熱衣,737,信用卡
2026-04-02 02:38,SA-718523,M00628,3C家電,Apple Watch S9,13442,信用卡
2026-04-13 10:51,SA-646118,M00631,保健食品,白蘭氏 雙認證雞精(盒),1363,LinePay
2026-04-07 10:50,SA-135254,M01356,生活居家,無印良品 PP收納盒,434,信用卡
2026-04-15 19:20,SA-907412,M00994,3C家電,Sony 降噪耳機,10364,超商貨到付款
2026-04-08 20:09,SA-884702,M00042,服飾配件,Ray-Ban 飛行員太陽眼鏡,5489,信用卡
2026-04-08 16:26,SA-985518,M00805,母嬰用品,Combi 奶瓶消毒鍋,3078,信用卡
2026-04-09 15:46,SA-641239,M00351,美妝保養,理膚寶水 B5全面修復霜,877,LinePay
2026-04-14 21:46,SA-470429,M01175,保健食品,娘家 益生菌,1140,街口支付
2026-04-12 07:07,SA-507684,M00295,保健食品,娘家 大紅麴,2520,信用卡
2026-04-27 22:38,SA-538257,M00021,母嬰用品,幫寶適 一級幫紙尿褲(箱),1497,信用卡
2026-04-15 13:14,SA-510726,M00030,保健食品,白蘭氏 雙認證雞精(盒),1346,信用卡
2026-04-02 17:27,SA-751279,M00497,母嬰用品,幫寶適 一級幫紙尿褲(箱),1457,LinePay
2026-04-12 14:39,SA-109554,M00397,美妝保養,資生堂 百優精純乳霜,2781,LinePay
2026-04-06 00:20,SA-464351,M00368,美妝保養,理膚寶水 B5全面修復霜,843,LinePay
2026-04-27 12:16,SA-224459,M00669,服飾配件,G-Shock 經典運動錶,3084,LinePay
2026-04-04 05:02,SA-625436,M01243,3C家電,Sony 降噪耳機,10108,信用卡
2026-04-18 13:11,SA-482363,M01362,生活居家,3M 淨水器濾心,2244,ATM轉帳
2026-04-21 18:00,SA-364059,M00653,母嬰用品,幫寶適 一級幫紙尿褲(箱),1581,信用卡
2026-04-16 02:29,SA-311081,M00625,服飾配件,Uniqlo 極暖發熱衣,714,信用卡
2026-04-18 07:40,SA-658556,M00956,美妝保養,資生堂 百優精純乳霜,2708,LinePay
2026-04-18 23:35,SA-512478,M00280,美妝保養,SK-II 青春露,5693,信用卡
2026-04-30 00:19,SA-302984,M00325,服飾配件,Ray-Ban 飛行員太陽眼鏡,5212,信用卡
2026-04-30 20:11,SA-788670,M01199,服飾配件,Uniqlo 極暖發熱衣,761,信用卡
2026-04-01 05:23,SA-746047,M01422,保健食品,娘家 益生菌,1173,超商貨到付款
2026-04-23 06:04,SA-287539,M00263,3C家電,iPhone 15 Pro,34830,街口支付
2026-04-01 18:03,SA-775889,M00429,3C家電,iPhone 15 Pro,35222,信用卡
2026-04-25 21:11,SA-768036,M00847,3C家電,Sony 降噪耳機,10624,超商貨到付款
2026-04-27 22:04,SA-357769,M01329,美妝保養,雅詩蘭黛 小棕瓶,4075,LinePay
2026-04-03 17:06,SA-866361,M00442,美妝保養,資生堂 百優精純乳霜,2628,超商貨到付款
2026-04-01 09:30,SA-393026,M01107,美妝保養,蘭蔻 極光水,3330,信用卡
2026-04-17 00:00,SA-812153,M00997,3C家電,Apple Watch S9,12299,街口支付
2026-04-06 01:22,SA-866916,M00663,3C家電,LG 掃地機器人,15589,超商貨到付款
2026-04-02 09:12,SA-532569,M01065,服飾配件,Uniqlo 極暖發熱衣,720,信用卡
2026-04-12 08:53,SA-138072,M00840,美妝保養,資生堂 百優精純乳霜,2545,超商貨到付款
2026-04-07 16:49,SA-416818,M00777,美妝保養,資生堂 百優精純乳霜,2580,LinePay
2026-04-24 11:52,SA-381158,M01257,3C家電,LG 掃地機器人,15597,超商貨到付款
2026-04-04 23:11,SA-488580,M00312,生活居家,無印良品 PP收納盒,449,信用卡
2026-04-07 02:05,SA-311078,M01108,服飾配件,Ray-Ban 飛行員太陽眼鏡,5291,信用卡
2026-04-06 19:33,SA-526447,M00316,服飾配件,Nike Air Force 1,3113,超商貨到付款
2026-04-19 08:12,SA-706590,M00631,3C家電,LG 掃地機器人,14632,信用卡
2026-04-22 21:02,SA-952419,M01131,美妝保養,理膚寶水 B5全面修復霜,869,LinePay
2026-04-18 06:00,SA-688327,M01474,美妝保養,理膚寶水 B5全面修復霜,802,信用卡
2026-04-15 20:18,SA-867659,M01286,3C家電,Sony 降噪耳機,9933,LinePay
2026-04-30 01:24,SA-464576,M00917,3C家電,iPhone 15 Pro,33987,超商貨到付款
2026-04-20 05:30,SA-813332,M01120,生活居家,無印良品 PP收納盒,406,LinePay
2026-04-22 07:54,SA-825671,M00514,3C家電,Sony 降噪耳機,10165,信用卡
2026-04-05 22:04,SA-810417,M00271,母嬰用品,Joie 輕量雙向推車,6308,LinePay
2026-04-19 20:13,SA-901891,M01007,美妝保養,雅詩蘭黛 小棕瓶,4073,信用卡
2026-04-29 08:01,SA-539048,M00613,美妝保養,蘭蔻 極光水,3436,信用卡
2026-04-27 07:25,SA-252935,M00932,母嬰用品,貝親 寬口玻璃奶瓶,557,超商貨到付款
2026-04-05 03:33,SA-868940,M00699,美妝保養,雅詩蘭黛 小棕瓶,3793,超商貨到付款
2026-04-07 19:33,SA-913294,M00735,生活居家,無印良品 PP收納盒,410,ATM轉帳
2026-04-13 03:46,SA-519655,M01363,美妝保養,理膚寶水 B5全面修復霜,874,LinePay
2026-04-19 06:22,SA-288994,M00761,3C家電,LG 掃地機器人,15367,信用卡
2026-04-19 20:11,SA-655922,M00948,母嬰用品,明治 金選奶粉,746,LinePay
2026-04-11 07:42,SA-365429,M00617,母嬰用品,貝親 寬口玻璃奶瓶,568,信用卡
2026-04-03 11:51,SA-333763,M00494,美妝保養,雅詩蘭黛 小棕瓶,3873,信用卡
2026-04-06 00:02,SA-470658,M01051,美妝保養,資生堂 百優精純乳霜,2762,ATM轉帳
2026-04-01 18:00,SA-394087,M01243,服飾配件,G-Shock 經典運動錶,3128,LinePay
2026-04-02 14:11,SA-276979,M00477,服飾配件,Levi's 501牛仔褲,3714,超商貨到付款
2026-04-11 07:57,SA-985461,M00615,美妝保養,蘭蔻 極光水,3306,LinePay
2026-04-19 07:35,SA-935607,M00204,3C家電,Sony 降噪耳機,10406,LinePay
2026-04-28 23:57,SA-156835,M00611,美妝保養,雅詩蘭黛 小棕瓶,4191,超商貨到付款
2026-04-28 19:58,SA-552139,M00442,母嬰用品,Combi 奶瓶消毒鍋,3106,超商貨到付款
2026-04-12 15:21,SA-764364,M00592,服飾配件,Levi's 501牛仔褲,3804,超商貨到付款
2026-04-03 10:01,SA-870789,M00499,美妝保養,SK-II 青春露,5905,信用卡
2026-04-16 04:38,SA-813516,M01342,保健食品,白蘭氏 雙認證雞精(盒),1280,LinePay
2026-04-20 11:50,SA-845333,M00546,保健食品,桂格 大燕麥片,227,超商貨到付款
2026-04-04 02:55,SA-332635,M01097,服飾配件,Nike Air Force 1,3329,超商貨到付款
2026-04-25 17:00,SA-530620,M00379,美妝保養,資生堂 百優精純乳霜,2612,LinePay
2026-04-07 16:27,SA-327648,M01376,服飾配件,Nike Air Force 1,3287,ATM轉帳
2026-04-02 03:40,SA-807679,M00276,服飾配件,G-Shock 經典運動錶,3143,超商貨到付款
2026-04-07 01:41,SA-306138,M00360,母嬰用品,貝親 寬口玻璃奶瓶,552,街口支付
2026-04-10 08:07,SA-638632,M01187,美妝保養,雅詩蘭黛 小棕瓶,4013,信用卡
2026-04-21 12:00,SA-305512,M00690,服飾配件,Ray-Ban 飛行員太陽眼鏡,5474,LinePay
2026-04-03 20:56,SA-964886,M01121,3C家電,iPhone 15 Pro,36311,信用卡
2026-04-02 11:58,SA-624193,M01098,生活居家,3M 淨水器濾心,2273,信用卡
2026-04-12 17:07,SA-278510,M00475,服飾配件,Uniqlo 極暖發熱衣,743,信用卡
2026-04-05 12:04,SA-956294,M00770,生活居家,宜得利 N-COOL涼感床墊,1196,LinePay
2026-04-26 00:12,SA-590987,M01291,服飾配件,Uniqlo 極暖發熱衣,713,信用卡
2026-04-08 06:56,SA-309890,M00118,保健食品,娘家 大紅麴,2322,信用卡
2026-04-01 07:42,SA-392820,M00681,美妝保養,資生堂 百優精純乳霜,2660,信用卡
2026-04-14 02:32,SA-858728,M01144,服飾配件,Levi's 501牛仔褲,3645,街口支付
2026-04-01 19:20,SA-755703,M01140,服飾配件,Nike Air Force 1,3097,信用卡
2026-04-19 12:45,SA-557798,M01148,3C家電,LG 掃地機器人,15484,LinePay
2026-04-04 01:42,SA-777344,M00980,3C家電,Dyson 吹風機,14255,LinePay
2026-04-01 21:51,SA-296327,M00564,美妝保養,雅詩蘭黛 小棕瓶,4197,信用卡
2026-04-06 05:27,SA-131200,M01125,生活居家,3M 淨水器濾心,2400,LinePay
2026-04-26 09:46,SA-892692,M00583,生活居家,TOTO 溫水洗淨便座,9578,超商貨到付款
2026-04-15 10:21,SA-921128,M01287,母嬰用品,明治 金選奶粉,684,信用卡
2026-04-22 23:31,SA-457526,M00069,服飾配件,Uniqlo 極暖發熱衣,772,信用卡
2026-04-01 05:48,SA-488798,M01245,母嬰用品,貝親 寬口玻璃奶瓶,546,街口支付
2026-04-20 08:05,SA-235225,M01322,服飾配件,Ray-Ban 飛行員太陽眼鏡,5532,信用卡
2026-04-07 05:48,SA-454870,M01358,美妝保養,SK-II 青春露,6015,LinePay
2026-04-09 08:36,SA-338882,M00769,服飾配件,Nike Air Force 1,3288,信用卡
2026-04-10 13:12,SA-916116,M00133,保健食品,娘家 益生菌,1085,街口支付
2026-04-05 19:59,SA-361250,M00839,3C家電,Dyson 吹風機,14047,街口支付
2026-04-07 22:22,SA-248381,M01222,美妝保養,資生堂 百優精純乳霜,2610,信用卡
2026-04-17 10:26,SA-643540,M00701,美妝保養,理膚寶水 B5全面修復霜,852,信用卡
2026-04-24 14:07,SA-991735,M00078,服飾配件,Levi's 501牛仔褲,3751,LinePay
2026-04-21 08:22,SA-276630,M01091,3C家電,Apple Watch S9,13133,LinePay
2026-04-15 07:06,SA-676764,M01255,3C家電,LG 掃地機器人,15219,信用卡
2026-04-17 20:05,SA-312408,M00312,服飾配件,Levi's 501牛仔褲,3596,信用卡
2026-04-16 18:42,SA-405905,M01049,美妝保養,理膚寶水 B5全面修復霜,848,信用卡
2026-04-20 05:39,SA-438681,M00918,3C家電,Nintendo Switch,9020,信用卡
2026-04-09 12:55,SA-583657,M00257,服飾配件,Uniqlo 極暖發熱衣,726,超商貨到付款
2026-04-03 23:21,SA-764501,M01024,3C家電,Apple Watch S9,12551,信用卡
2026-04-14 12:21,SA-410600,M01034,3C家電,Apple Watch S9,12286,信用卡
2026-04-11 22:41,SA-720873,M00797,3C家電,Apple Watch S9,13127,信用卡
2026-04-02 15:42,SA-834680,M01377,服飾配件,G-Shock 經典運動錶,3152,信用卡
2026-04-07 06:14,SA-189762,M00783,生活居家,TOTO 溫水洗淨便座,8969,信用卡
2026-04-04 23:06,SA-160307,M00706,3C家電,Apple Watch S9,13017,街口支付
2026-04-07 15:52,SA-910518,M00251,生活居家,3M 淨水器濾心,2356,LinePay
2026-04-25 21:21,SA-815424,M00155,美妝保養,資生堂 百優精純乳霜,2533,信用卡
2026-04-20 14:13,SA-291685,M00149,3C家電,Nintendo Switch,9392,信用卡
2026-04-23 16:42,SA-375478,M00758,3C家電,Apple Watch S9,13496,信用卡
2026-04-12 21:20,SA-577817,M00370,服飾配件,Uniqlo 極暖發熱衣,717,信用卡
2026-04-07 05:50,SA-554198,M00189,3C家電,Sony 降噪耳機,10348,超商貨到付款
2026-04-24 18:10,SA-443527,M00280,3C家電,Nintendo Switch,9744,LinePay
2026-04-04 08:19,SA-135678,M00749,美妝保養,資生堂 百優精純乳霜,2661,LinePay
2026-04-26 03:16,SA-220631,M01305,母嬰用品,明治 金選奶粉,709,信用卡
